_id,title,genres,poster
195,Something to Talk About (1995),Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/p9qioRaQblGXemFRQSwo8TpikVJ.jpg
196,Species (1995),Horror|Sci-Fi,http://image.tmdb.org/t/p/w342/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg
197,"Stars Fell on Henrietta, The (1995)",Drama,http://image.tmdb.org/t/p/w342/5mkH38tcztyLy6CeAWHD1FC8ozC.jpg
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,http://image.tmdb.org/t/p/w342/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,http://image.tmdb.org/t/p/w342/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg
200,"Tie That Binds, The (1995)",Thriller,http://image.tmdb.org/t/p/w342/itztkKtF12lHGvQ7PDUYid1vovu.jpg
201,Three Wishes (1995),Drama|Fantasy,http://image.tmdb.org/t/p/w342/ub79b63JJV4oeHwomSy5OS5fVsr.jpg
202,Total Eclipse (1995),Drama|Romance,http://image.tmdb.org/t/p/w342/9ihmgsX9aDXZmwjvgrzJgH8FxNa.jpg
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,http://image.tmdb.org/t/p/w342/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg
204,Under Siege 2: Dark Territory (1995),Action,http://image.tmdb.org/t/p/w342/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg
205,Unstrung Heroes (1995),Comedy|Drama,http://image.tmdb.org/t/p/w342/puMRjRJYE5TX1ffwuqoLXW9iLqq.jpg
206,Unzipped (1995),Documentary,http://image.tmdb.org/t/p/w342/dnIzv4rXr9FXkqW880E3rStYQA7.jpg
207,"Walk in the Clouds, A (1995)",Drama|Romance,http://image.tmdb.org/t/p/w342/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg
208,Waterworld (1995),Action|Adventure|Sci-Fi,http://image.tmdb.org/t/p/w342/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg
209,White Man's Burden (1995),Drama,http://image.tmdb.org/t/p/w342/9WEY5rHMfRBVBkyf5GWFOFdffDa.jpg
210,Wild Bill (1995),Western,http://image.tmdb.org/t/p/w342/9p0EGfAnBuzIFVQry6mRIx4qiGa.jpg
211,"Browning Version, The (1994)",Drama,http://image.tmdb.org/t/p/w342/4xZsM0r0lnQyn8e7nomSNt7ikUU.jpg
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,http://image.tmdb.org/t/p/w342/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,http://image.tmdb.org/t/p/w342/e7bE9BiLyKaZtNF3Q2ro8gVCEQA.jpg
214,Before the Rain (Pred dozhdot) (1994),Drama|War,http://image.tmdb.org/t/p/w342/aIll5MvOZmUCmiwuGWMlaHRj2gj.jpg
215,Before Sunrise (1995),Drama|Romance,http://image.tmdb.org/t/p/w342/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg
216,Billy Madison (1995),Comedy,http://image.tmdb.org/t/p/w342/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg
217,"Babysitter, The (1995)",Drama|Thriller,http://image.tmdb.org/t/p/w342/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg
218,Boys on the Side (1995),Comedy|Drama,http://image.tmdb.org/t/p/w342/dcgbt8FkRLvQjaheVlylPSQeTKC.jpg
219,"Cure, The (1995)",Drama,http://image.tmdb.org/t/p/w342/7GgZ6DGezkh3szFdvskH5XD4V0t.jpg
220,Castle Freak (1995),Horror,http://image.tmdb.org/t/p/w342/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg
222,Circle of Friends (1995),Drama|Romance,http://image.tmdb.org/t/p/w342/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg
223,Clerks (1994),Comedy,http://image.tmdb.org/t/p/w342/biEvW2hTrnWwhh6EWyTsHOh3COg.jpg
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg
225,Disclosure (1994),Drama|Thriller,http://image.tmdb.org/t/p/w342/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg
226,Dream Man (1995),Thriller,http://image.tmdb.org/t/p/w342/7JbvfOA2hnWkSIJslAayK0AemDU.jpg
227,Drop Zone (1994),Action|Thriller,http://image.tmdb.org/t/p/w342/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg
228,Destiny Turns on the Radio (1995),Comedy,http://image.tmdb.org/t/p/w342/jN26Tc7aMt6oY9WbcMULi7oNGH1.jpg
229,Death and the Maiden (1994),Drama|Thriller,http://image.tmdb.org/t/p/w342/3p1K153ZbRV7FNyi4DNnzHfxJZa.jpg
230,Dolores Claiborne (1995),Drama|Thriller,http://image.tmdb.org/t/p/w342/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,http://image.tmdb.org/t/p/w342/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/jGjSu9zlR2I8t6OE54uxSJ7M25p.jpg
233,Exotica (1994),Drama,http://image.tmdb.org/t/p/w342/ays6xwNBACFV2tO7TYNqvcFOZLO.jpg
234,Exit to Eden (1994),Comedy,http://image.tmdb.org/t/p/w342/9oIEKFVPhgVEzbcbRPDXCdkUgRN.jpg
235,Ed Wood (1994),Comedy|Drama,http://image.tmdb.org/t/p/w342/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg
236,French Kiss (1995),Action|Comedy|Romance,http://image.tmdb.org/t/p/w342/bZqvonwVru1XtnniQZgZRa3Znyk.jpg
237,Forget Paris (1995),Comedy|Romance,http://image.tmdb.org/t/p/w342/l8lq77bNqJY94JCMPI731jwtDsE.jpg
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,http://image.tmdb.org/t/p/w342/oDufYQrDhdAsJlwQUnjY9wHRWgL.jpg
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,http://image.tmdb.org/t/p/w342/bycmMhO3iIoEDzP768sUjq2RV4T.jpg
240,Hideaway (1995),Thriller,http://image.tmdb.org/t/p/w342/oVaurD05v55CklwT62uZwENXDw1.jpg
241,Fluke (1995),Children|Drama,http://image.tmdb.org/t/p/w342/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg
242,Farinelli: il castrato (1994),Drama|Musical,http://image.tmdb.org/t/p/w342/mF1PyZIJ2l3B3d2S41LrqjPL5Sc.jpg
243,Gordy (1995),Children|Comedy|Fantasy,http://image.tmdb.org/t/p/w342/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg
244,Gumby: The Movie (1995),Animation|Children,http://image.tmdb.org/t/p/w342/mv8yiGImY2fxyvN2k8Grpg9NCL8.jpg
245,"Glass Shield, The (1994)",Crime|Drama,http://image.tmdb.org/t/p/w342/qD2B53sG1yhPyRANr2fnQerePas.jpg
246,Hoop Dreams (1994),Documentary,http://image.tmdb.org/t/p/w342/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg
247,Heavenly Creatures (1994),Crime|Drama,http://image.tmdb.org/t/p/w342/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg
248,Houseguest (1994),Comedy,http://image.tmdb.org/t/p/w342/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg
249,Immortal Beloved (1994),Drama|Romance,http://image.tmdb.org/t/p/w342/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,http://image.tmdb.org/t/p/w342/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg
251,"Hunted, The (1995)",Action,http://image.tmdb.org/t/p/w342/k8fV0lYH9DqGtB7M681DTa8hRuN.jpg
252,I.Q. (1994),Comedy|Romance,http://image.tmdb.org/t/p/w342/kAYymfWcktoHSjQJEtfEIeByZR9.jpg
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,http://image.tmdb.org/t/p/w342/hldXwwViSfHJS0kIJr07KBGmHJI.jpg
254,Jefferson in Paris (1995),Drama,http://image.tmdb.org/t/p/w342/qKr3Mgo1HB3HkGTAVoVEpOSWlp2.jpg
255,"Jerky Boys, The (1995)",Comedy,http://image.tmdb.org/t/p/w342/lXu3oa1mQzI2sDsFcKuyJYLziLK.jpg
256,Junior (1994),Comedy|Sci-Fi,http://image.tmdb.org/t/p/w342/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg
257,Just Cause (1995),Mystery|Thriller,http://image.tmdb.org/t/p/w342/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,http://image.tmdb.org/t/p/w342/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg
259,Kiss of Death (1995),Crime|Drama|Thriller,http://image.tmdb.org/t/p/w342/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,http://image.tmdb.org/t/p/w342/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg
261,Little Women (1994),Drama,http://image.tmdb.org/t/p/w342/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg
262,"Little Princess, A (1995)",Children|Drama,http://image.tmdb.org/t/p/w342/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg
263,Ladybird Ladybird (1994),Drama,http://image.tmdb.org/t/p/w342/q7qrX7F3bvZxYFYLnoq5TluVmBQ.jpg
264,"Enfer, L' (1994)",Drama,http://image.tmdb.org/t/p/w342/9ACPvC1XFRta8SXA816C0my32TG.jpg
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,http://image.tmdb.org/t/p/w342/vrZFIMZ7Eb5gCalr0NZDt0bZIL9.jpg
266,Legends of the Fall (1994),Drama|Romance|War|Western,http://image.tmdb.org/t/p/w342/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg
267,Major Payne (1995),Comedy,http://image.tmdb.org/t/p/w342/tCgBOpglqgg478AIy9wYfZ7choY.jpg
268,Little Odessa (1994),Crime|Drama,http://image.tmdb.org/t/p/w342/80zDn3oanRMWDSDX1cPKZVIi8OO.jpg
269,My Crazy Life (Mi vida loca) (1993),Drama,http://image.tmdb.org/t/p/w342/eS2A7FoPIKNO5sbttdorgMthGcf.jpg
270,Love Affair (1994),Drama|Romance,http://image.tmdb.org/t/p/w342/cybaIe6nORGyQG5fTO21waLXwxC.jpg
271,Losing Isaiah (1995),Drama,http://image.tmdb.org/t/p/w342/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg
272,"Madness of King George, The (1994)",Comedy|Drama,http://image.tmdb.org/t/p/w342/Apgj4j73aUyMkNaPoSuQ7DJbt1M.jpg
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,http://image.tmdb.org/t/p/w342/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg
274,Man of the House (1995),Comedy,http://image.tmdb.org/t/p/w342/dYdSEfhfJY3OmFkdYT1cwiOmfbh.jpg
275,Mixed Nuts (1994),Comedy,http://image.tmdb.org/t/p/w342/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg
276,Milk Money (1994),Comedy|Romance,http://image.tmdb.org/t/p/w342/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg
277,Miracle on 34th Street (1994),Drama,http://image.tmdb.org/t/p/w342/iuI31j8DM4TOxJTZeumG0S4npPU.jpg
278,Miami Rhapsody (1995),Comedy,http://image.tmdb.org/t/p/w342/jn2kmqCgRcloNYr121BB4BmgSRu.jpg
279,My Family (1995),Drama,http://image.tmdb.org/t/p/w342/6njzR0L6EpNYynt52Y03IPH61pG.jpg
280,Murder in the First (1995),Drama|Thriller,http://image.tmdb.org/t/p/w342/jPbBDALAjTQFzCl21ZKmhjSjEmD.jpg
281,Nobody's Fool (1994),Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg
282,Nell (1994),Drama,http://image.tmdb.org/t/p/w342/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg
283,New Jersey Drive (1995),Crime|Drama,http://image.tmdb.org/t/p/w342/pkQKP4ZFzSjvSDXYeVtfju5A2pR.jpg
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,http://image.tmdb.org/t/p/w342/5kXO783UrTaKZE3wn0KZv3RubZc.jpg
285,Beyond Bedlam (1993),Drama|Horror,http://image.tmdb.org/t/p/w342/h7hwxnIC997ceboreSmEZo82bAw.jpg
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,http://image.tmdb.org/t/p/w342/mY7SX6aBDumSweQMTCdfrIbMLAa.jpg
287,Nina Takes a Lover (1994),Comedy|Romance,http://image.tmdb.org/t/p/w342/24f1paDywuI9FVEmT313Ze8oVHX.jpg
288,Natural Born Killers (1994),Action|Crime|Thriller,http://image.tmdb.org/t/p/w342/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg
289,Only You (1994),Comedy|Romance,http://image.tmdb.org/t/p/w342/7dnsJZniZK1Hbc9mOFDYa5W0dHi.jpg
290,Once Were Warriors (1994),Crime|Drama,http://image.tmdb.org/t/p/w342/8QF48QS5lvtrhOclt22RFz3bSQm.jpg
291,Poison Ivy II (1996),Drama|Thriller,http://image.tmdb.org/t/p/w342/4PHKqg4kv39m6RGP2QTwTo2dbiY.jpg
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,http://image.tmdb.org/t/p/w342/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,http://image.tmdb.org/t/p/w342/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg
294,"Perez Family, The (1995)",Comedy|Romance,http://image.tmdb.org/t/p/w342/paSbLkZL35t2fmdxoQNHv6ckVjw.jpg
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,http://image.tmdb.org/t/p/w342/leJcOavVPUrYodUJteBOl7pRFuU.jpg
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,http://image.tmdb.org/t/p/w342/dM2w364MScsjFf8pfMbaWUcWrR.jpg
297,Panther (1995),Drama,http://image.tmdb.org/t/p/w342/uxzzxijgPIY7slzFvMotPv8wjKA.jpg
298,Pushing Hands (Tui shou) (1992),Drama,http://image.tmdb.org/t/p/w342/vUHVplZlDzSGJuDrxFlBVo1zmem.jpg
299,Priest (1994),Drama,http://image.tmdb.org/t/p/w342/pE28BDqICBPe3FgphsYSxtH6FcZ.jpg
300,Quiz Show (1994),Drama,http://image.tmdb.org/t/p/w342/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
301,Picture Bride (Bijo photo) (1994),Drama|Romance,http://image.tmdb.org/t/p/w342/eREsgaAN2Br1Tlg9eDSBjHrb1AC.jpg
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,http://image.tmdb.org/t/p/w342/jBE7n0rJjL9f7BhBMojKVFDhsNI.jpg
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,http://image.tmdb.org/t/p/w342/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg
304,Roommates (1995),Comedy|Drama,http://image.tmdb.org/t/p/w342/hvHNlMvWS2GBt7RR971bJ3k4bJc.jpg
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,http://image.tmdb.org/t/p/w342/jP8ONbgwpQm5ojrtFuKCwvG1wCs.jpg
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,http://image.tmdb.org/t/p/w342/77CFEssoKesi4zvtADEpIrSKhA3.jpg
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,http://image.tmdb.org/t/p/w342/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,http://image.tmdb.org/t/p/w342/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,http://image.tmdb.org/t/p/w342/gM516lPBoHPYjgrLrmZKoNfNm6X.jpg
310,Rent-a-Kid (1995),Comedy,http://image.tmdb.org/t/p/w342/bIxNdNo4jNBLpcUoWvQ7LEnuA0w.jpg
311,Relative Fear (1994),Horror|Thriller,http://image.tmdb.org/t/p/w342/l9mzb7eJ1SOLEwcmLHBa27YtiXR.jpg
312,Stuart Saves His Family (1995),Comedy,http://image.tmdb.org/t/p/w342/9EwB291UkaAHhS3m7PQ6QLizu3w.jpg
313,"Swan Princess, The (1994)",Animation|Children,http://image.tmdb.org/t/p/w342/oYp2bckWNBKOIbznjAfypVoMOFl.jpg
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,http://image.tmdb.org/t/p/w342/knrhzhfMKgTqrDrCy3nBWL5sypa.jpg
315,"Specialist, The (1994)",Action|Drama|Thriller,http://image.tmdb.org/t/p/w342/flK0OtdFRvfbs5BixEqU327H8ZB.jpg
316,Stargate (1994),Action|Adventure|Sci-Fi,http://image.tmdb.org/t/p/w342/39WsfbB5BshvdbPAYRFXdsjC481.jpg
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,http://image.tmdb.org/t/p/w342/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg
318,"Shawshank Redemption, The (1994)",Crime|Drama,http://image.tmdb.org/t/p/w342/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg
319,Shallow Grave (1994),Comedy|Drama|Thriller,http://image.tmdb.org/t/p/w342/qak9QuEiH5ENwqxyVEO0onegCx6.jpg
320,Suture (1993),Film-Noir|Thriller,http://image.tmdb.org/t/p/w342/89jGoGPFqOl6JR144iEOxeciggM.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,http://image.tmdb.org/t/p/w342/7NdKNNrONwbmCOJgTO4wYjWzQyW.jpg
322,Swimming with Sharks (1995),Comedy|Drama,http://image.tmdb.org/t/p/w342/jqsOhWIGccIJCe8zvHKQuWy5IJL.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,http://image.tmdb.org/t/p/w342/rAQAUf6HHUyoT2Ii6jUmzMu5Ppf.jpg
325,National Lampoon's Senior Trip (1995),Comedy,http://image.tmdb.org/t/p/w342/qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg
326,To Live (Huozhe) (1994),Drama,http://image.tmdb.org/t/p/w342/w0MXP33x1bq48TDC7IaNqQ8nxcc.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,http://image.tmdb.org/t/p/w342/cfbsMEjKOrlzbm7HL3mzAadCjqG.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,http://image.tmdb.org/t/p/w342/8uD5yk0ECebJ59lhvhTBKhUojc.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,http://image.tmdb.org/t/p/w342/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,http://image.tmdb.org/t/p/w342/3OrapxFNr12AhRxupQ8Z2jP1D13.jpg
331,Tom & Viv (1994),Drama,http://image.tmdb.org/t/p/w342/vLh2r5QyIooLhmYNYEaSZ4Jxsav.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,http://image.tmdb.org/t/p/w342/iwmI6kZWPJ9TYC4PJ0fi80TNFx5.jpg
333,Tommy Boy (1995),Comedy,http://image.tmdb.org/t/p/w342/lbsuDUaTH9POXWb4Inyck8gZFck.jpg
334,Vanya on 42nd Street (1994),Drama,http://image.tmdb.org/t/p/w342/jaC39YeRPdCNjbehyoLCco48Zzk.jpg
335,Underneath (1995),Mystery|Thriller,http://image.tmdb.org/t/p/w342/xoMf6741KkVgHMqVWCvflqTHf09.jpg
336,"Walking Dead, The (1995)",Drama|War,http://image.tmdb.org/t/p/w342/bFmnXq3HvHxejGHyV10mRWA3oTt.jpg
337,What's Eating Gilbert Grape (1993),Drama,http://image.tmdb.org/t/p/w342/jQLoOPwNxyILwDbdhn9DsfQz0Sg.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,http://image.tmdb.org/t/p/w342/d6dXXNqUc6recrMnBEnAkMHkvaq.jpg
339,While You Were Sleeping (1995),Comedy|Romance,http://image.tmdb.org/t/p/w342/9StV7DX4ZtRZGJs9VcVEPvxIKL6.jpg
340,"War, The (1994)",Adventure|Drama|War,http://image.tmdb.org/t/p/w342/3vYhLLxrTtZLysXtIWktmd57Snv.jpg
341,Double Happiness (1994),Drama,http://image.tmdb.org/t/p/w342/i67S4uIrx8nV1ZYk4zugsw3xbZX.jpg
342,Muriel's Wedding (1994),Comedy,http://image.tmdb.org/t/p/w342/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
343,"Baby-Sitters Club, The (1995)",Children,http://image.tmdb.org/t/p/w342/1Hbz9SWu98m4LsMPxfRNFIGKxuT.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,http://image.tmdb.org/t/p/w342/nZirljb8XYbKTWsRQTplDGhx39Q.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,http://image.tmdb.org/t/p/w342/pmHRJPlAEiYATBIgKAa0IyY6Or7.jpg
346,Backbeat (1993),Drama|Musical,http://image.tmdb.org/t/p/w342/zPhcqjKLThhzRPDoMEzVdjh431i.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,http://image.tmdb.org/t/p/w342/sUiqWj0k5oPcThd1WaXvt9Vymzr.jpg
348,Bullets Over Broadway (1994),Comedy,http://image.tmdb.org/t/p/w342/tfplmiNdTDHHbZZ8AGmXBiB1xJj.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,http://image.tmdb.org/t/p/w342/avRDucB3FLf1Xz5532hbOYd1giX.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,http://image.tmdb.org/t/p/w342/bCWpxGGcP9DsCLwfNpnfcl1vLk8.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/lUmJNC3RAW0OxAtDP8CDEld9pFq.jpg
352,Crooklyn (1994),Comedy|Drama,http://image.tmdb.org/t/p/w342/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,http://image.tmdb.org/t/p/w342/vrQZSCP3WeYXCTXdJQ6mXgxb9L4.jpg
354,Cobb (1994),Drama,http://image.tmdb.org/t/p/w342/pzNL05RokKe6Nj1Bkp5gi8Fd0FH.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,http://image.tmdb.org/t/p/w342/dnYXJZgstixBsOjF4JJrPCDRd2n.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,http://image.tmdb.org/t/p/w342/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,http://image.tmdb.org/t/p/w342/md9kMKnLG8LG4pMDM98gy5x4K5L.jpg
358,Higher Learning (1995),Drama,http://image.tmdb.org/t/p/w342/cLeOjovcDq9kULToHuoXa1xmvET.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/5KYvQJGgrvceGhsRe8ydSpU7A8a.jpg
360,I Love Trouble (1994),Action|Comedy,http://image.tmdb.org/t/p/w342/2QoLPgwWphEO2eVDm6ehGxCWoXV.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/4SSjiAa592zTqko7hHdKcj5d5cS.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,http://image.tmdb.org/t/p/w342/vOipe2myi26UDwP978hsYOrnUWC.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,http://image.tmdb.org/t/p/w342/67WlMf5Gt4kPzeIkOjXsdbV5VPH.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,http://image.tmdb.org/t/p/w342/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg
365,Little Buddha (1993),Drama,http://image.tmdb.org/t/p/w342/lXbIlZEisZs2V44YGA6yr4PBHZs.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,http://image.tmdb.org/t/p/w342/oLEZibnraixTE68rTaYv4FEmvYd.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,http://image.tmdb.org/t/p/w342/v8x8p441l1Bep8p82pAG6rduBoK.jpg
368,Maverick (1994),Adventure|Comedy|Western,http://image.tmdb.org/t/p/w342/oGSiAJTT9BxN3sxrg4Fyfc8ElGg.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,http://image.tmdb.org/t/p/w342/bLmyaiin2zavjmTsIOaUMT4KC2X.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,http://image.tmdb.org/t/p/w342/k3F8N3jeqXOpm1qjY7mL8O6vdx.jpg
371,"Paper, The (1994)",Comedy|Drama,http://image.tmdb.org/t/p/w342/3FMfcgvjwgmyoT6Pp89wALzSUHT.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,http://image.tmdb.org/t/p/w342/gbi7dmxPNVqJQpKnHOpZ9dmeWAO.jpg
373,Red Rock West (1992),Thriller,http://image.tmdb.org/t/p/w342/1qUuBCnz4JHAGzlQhO6JXvju471.jpg
374,Richie Rich (1994),Children|Comedy,http://image.tmdb.org/t/p/w342/hbNmaqJcjg4ChZ5vvfQpNzizoiR.jpg
375,Safe Passage (1994),Drama,http://image.tmdb.org/t/p/w342/3t8zDeD29iqjhz6k8OuvRizu8h.jpg
376,"River Wild, The (1994)",Action|Thriller,http://image.tmdb.org/t/p/w342/8NFAQxZud5Kisw1sd9WxfBG54.jpg
377,Speed (1994),Action|Romance|Thriller,http://image.tmdb.org/t/p/w342/u5ZqizbcZ0RZhVqmu8lSU4SARBT.jpg
378,Speechless (1994),Comedy|Romance,http://image.tmdb.org/t/p/w342/nN5BPaG720jhkNf29Pogm1O1mq4.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,http://image.tmdb.org/t/p/w342/q2ENMsGRUmoglHKPyOQe2fdy1cb.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,http://image.tmdb.org/t/p/w342/mTAHr5h5i64hTLqo0cW2X2083Cx.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,http://image.tmdb.org/t/p/w342/n3B7MBFwyKj9OaTscDZlfJt8Ayy.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,http://image.tmdb.org/t/p/w342/46vYy53pidrxXznVT05Z3r5jgjP.jpg
383,Wyatt Earp (1994),Western,http://image.tmdb.org/t/p/w342/zSGDgcWHqmQxmX4mLJZgT5UgLjj.jpg
384,Bad Company (1995),Action|Crime|Drama,http://image.tmdb.org/t/p/w342/v4Jz1ALH2LdIrpr681WVIsYbRQL.jpg
385,"Man of No Importance, A (1994)",Drama,http://image.tmdb.org/t/p/w342/l3APcL3lgn5KztIOe1BQ6mKQFKB.jpg
386,S.F.W. (1994),Drama,http://image.tmdb.org/t/p/w342/2o9zTDKdC4MHNIYBLgFMpO5ik9o.jpg
